id,name,latitude,longitude,sector,subsector,assetType,sourceType,pollution_type,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,source_file,wte_class,waste_type,how_used,energy_generated,needed_hardware,wte_score,wte_confidence,wte_reason,second_best_wte_class,second_best_wte_score,classification_note
1295940,Al-Fashn Subdivision,28.807118055500148,30.83542620669144,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,73.40498,1.063004953430205e-07,t of CH4 per MJ,690542219.61177,MJ,66232809.97332,m^2,10.425984038574466,2024,egy_ch4_source.csv,,,,,,,,,,,
1296037,Sidi Salim Subdivision,31.34483718900006,30.740698553256017,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,73.28501,8.036529096655493e-08,t of CH4 per MJ,911898770.2103702,MJ,87464048.06976001,m^2,10.42598405099034,2024,egy_ch4_source.csv,,,,,,,,,,,
1293762,Shirbin Subdivision,31.246579170500127,31.57538702411744,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,72.58345,8.247821351500696e-08,t of CH4 per MJ,880031791.5081102,MJ,84407551.95683998,m^2,10.425984063109611,2024,egy_ch4_source.csv,,,,,,,,,,,
1296076,Jirja Subdivision,26.304905892500017,31.86739072945811,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,71.94121999999999,9.023989109134548e-08,t of CH4 per MJ,797221928.4615201,MJ,76464909.58308,m^2,10.42598405998675,2024,egy_ch4_source.csv,,,,,,,,,,,
1296074,Al-Maraghah Subdivision,26.674585343000047,31.58969101407034,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,71.20367999999999,9.511803032995752e-08,t of CH4 per MJ,748582363.96401,MJ,71799684.12648,m^2,10.425984084349611,2024,egy_ch4_source.csv,,,,,,,,,,,
1293774,Ad-Dilinat Subdivision,30.816162109000057,30.491684875067698,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,69.19664,6.433534646297108e-08,t of CH4 per MJ,1075561783.75175,MJ,103161655.97208004,m^2,10.425984088921984,2024,egy_ch4_source.csv,,,,,,,,,,,
1295944,Al-Wasta Subdivision,29.322235046500165,31.17085183754525,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,69.13010999999999,8.509273806289325e-08,t of CH4 per MJ,812409044.2230799,MJ,77921569.44864,m^2,10.425984101341266,2024,egy_ch4_source.csv,,,,,,,,,,,
1295952,Biba Subdivision,28.946292837500096,30.97459197265535,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,68.42868,1.0095382243632373e-07,t of CH4 per MJ,677821585.6379402,MJ,65012720.53236,m^2,10.425984024165784,2024,egy_ch4_source.csv,,,,,,,,,,,
1293865,Tala Subdivision,30.670383454000103,30.935060048008147,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,67.53129,6.3002511224084e-08,t of CH4 per MJ,1071882512.10826,MJ,102808761.39900003,m^2,10.42598410410074,2024,egy_ch4_source.csv,,,,,,,,,,,
1293855,Al-Bajur Subdivision,30.414764404500062,31.036228739163164,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,67.21211,6.876693168227982e-08,t of CH4 per MJ,977389980.2675,MJ,93745585.76712,m^2,10.42598403188288,2024,egy_ch4_source.csv,,,,,,,,,,,
1293871,Dayr Mawas Subdivision,27.65480336100009,30.795913837431712,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,66.90852000000001,8.657881858478359e-08,t of CH4 per MJ,772804723.9923799,MJ,74122952.82192,m^2,10.425984051782708,2024,egy_ch4_source.csv,,,,,,,,,,,
1293817,Ar-Raml 1 Subdivision,31.236943000000107,29.986901576274605,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,66.36548,9.878735728690179e-08,t of CH4 per MJ,671801350.11871,MJ,64435294.11107998,m^2,10.425984072651117,2024,egy_ch4_source.csv,,,,,,,,,,,
1293845,As-Saff Subdivision,29.614410333000023,31.30072625325957,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,66.08788,4.6635713818149044e-08,t of CH4 per MJ,1417108790.43693,MJ,135920866.2642,m^2,10.425984099324271,2024,egy_ch4_source.csv,,,,,,,,,,,
1296047,Armant Subdivision,25.62491416900005,32.50968877295152,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,65.60932,1.1959087943094634e-07,t of CH4 per MJ,548614746.4772501,MJ,52619948.782680005,m^2,10.425984045386,2024,egy_ch4_source.csv,,,,,,,,,,,
1293795,Tamiyah Subdivision,29.45829296050007,30.981243229258432,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,65.48124,9.249412031562117e-08,t of CH4 per MJ,707950297.56006,MJ,67902491.86440001,m^2,10.425984056282108,2024,egy_ch4_source.csv,,,,,,,,,,,
1293805,Samannud Subdivision,30.942627907000087,31.223899516635118,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,65.39314999999999,6.604078772979989e-08,t of CH4 per MJ,990193367.58293,MJ,94973612.30352002,m^2,10.425984055638898,2024,egy_ch4_source.csv,,,,,,,,,,,
1296029,Al-Hamul Subdivision,31.418564797500153,31.075155371240463,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,65.04709,5.5782727177918734e-08,t of CH4 per MJ,1166079417.24564,MJ,111843583.54728,m^2,10.42598404183553,2024,egy_ch4_source.csv,,,,,,,,,,,
1293792,Ibshaway Subdivision,29.37671852200006,30.689842901817237,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,63.94044,1.1768182026796166e-07,t of CH4 per MJ,543333200.10183,MJ,52113372.94847999,m^2,10.425984144971329,2024,egy_ch4_source.csv,,,,,,,,,,,
1293878,Unorganized in Al Minya Subdivision,28.161838383500083,31.623193133025097,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,63.45415,6.79709552482914e-08,t of CH4 per MJ,933548009.8552102,MJ,89540517.24996,m^2,10.425984107832782,2024,egy_ch4_source.csv,,,,,,,,,,,
1293880,'Ain Schams Subdivision,30.12119102450012,31.33342260661589,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,62.01074000000001,7.47862141369236e-08,t of CH4 per MJ,829173407.3671199,MJ,79529510.10096,m^2,10.425984094639997,2024,egy_ch4_source.csv,,,,,,,,,,,
1295861,Aswan Subdivision,23.971346896000057,32.83198836091364,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,61.48396,5.037832009632072e-08,t of CH4 per MJ,1220444823.93311,MJ,117057998.13204,m^2,10.425984071216243,2024,egy_ch4_source.csv,,,,,,,,,,,
1293804,Qutur Subdivision,30.97028923150009,30.96992623716514,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,61.27646,6.483484313899256e-08,t of CH4 per MJ,945116191.12945,MJ,90650070.88668,m^2,10.425984027204157,2024,egy_ch4_source.csv,,,,,,,,,,,
1293859,Minuf Subdivision,30.459253311000083,30.877584280048197,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,61.07289,6.941225474006818e-08,t of CH4 per MJ,879857457.8610501,MJ,84390831.05784003,m^2,10.425984041536584,2024,egy_ch4_source.csv,,,,,,,,,,,
1293836,Ad-Duqi Subdivision,30.04189777400012,31.210668372065882,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,61.03233000000001,8.532591877555501e-08,t of CH4 per MJ,715284767.8153,MJ,68605971.6978,m^2,10.42598406689774,2024,egy_ch4_source.csv,,,,,,,,,,,
1293838,Al-'Ayyat Subdivision,29.56550077200012,31.248536930458677,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,60.90754999999999,6.926298967187875e-08,t of CH4 per MJ,879366459.4690299,MJ,84343736.5458,m^2,10.425984139219633,2024,egy_ch4_source.csv,,,,,,,,,,,
1296002,Damietta Subdivision,31.440282918000122,31.900465461336367,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,60.66847,5.2392372822812175e-08,t of CH4 per MJ,1157963778.52893,MJ,111065178.88163996,m^2,10.425984004968376,2024,egy_ch4_source.csv,,,,,,,,,,,
1295955,Ihnasiya Subdivision,29.10748157300014,30.94637265959488,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,60.24494,1.1435805226128465e-07,t of CH4 per MJ,526809776.91324,MJ,50528542.629000016,m^2,10.4259839984161,2024,egy_ch4_source.csv,,,,,,,,,,,
1296073,Al-Manshah Subdivision,26.462704658000092,31.755455494365272,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,59.41143,8.942159213074543e-08,t of CH4 per MJ,664396915.6032599,MJ,63725103.47436001,m^2,10.425984100136958,2024,egy_ch4_source.csv,,,,,,,,,,,
1293856,Ash-Shuhada Subdivision,30.605423927500112,30.864675272467906,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,58.10119000000001,6.323299136479864e-08,t of CH4 per MJ,918842976.52166,MJ,88130095.65276001,m^2,10.425984105838015,2024,egy_ch4_source.csv,,,,,,,,,,,
1293837,Al-'Ajuzah Subdivision,30.058871269500084,31.20492370664865,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,57.87381,9.435547673750135e-08,t of CH4 per MJ,613359308.87198,MJ,58829872.05192,m^2,10.425984070314872,2024,egy_ch4_source.csv,,,,,,,,,,,
1296069,Akhmim Subdivision,26.55109787000009,31.716093702669074,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,57.83328,7.83892447198227e-08,t of CH4 per MJ,737770598.5904901,MJ,70762681.95564,m^2,10.42598412328389,2024,egy_ch4_source.csv,,,,,,,,,,,
1296075,Dar as-Salam Subdivision,26.27821610200013,32.038424569515485,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,57.51467999999999,7.503677630229663e-08,t of CH4 per MJ,766486552.78438,MJ,73516949.90315999,m^2,10.42598412738875,2024,egy_ch4_source.csv,,,,,,,,,,,
1293901,Az-Zaytun Subdivision,30.100369454000116,31.300838684444493,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,57.51188,7.866084079060809e-08,t of CH4 per MJ,731137366.7247499,MJ,70126461.40044002,m^2,10.42598403118858,2024,egy_ch4_source.csv,,,,,,,,,,,
1293750,Al-Manzilah Subdivision,31.159845352000076,31.93783236132213,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,57.195710000000005,8.295773857765087e-08,t of CH4 per MJ,689455992.6614099,MJ,66128625.57479999,m^2,10.425984007206475,2024,egy_ch4_source.csv,,,,,,,,,,,
1293797,Yusuf as-Sidiq Subdivision,29.341861725000115,30.594932299330488,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,56.65273000000001,1.3010555454171064e-07,t of CH4 per MJ,435436674.47217,MJ,41764563.64812,m^2,10.425984050518649,2024,egy_ch4_source.csv,,,,,,,,,,,
1296083,Tahta Subdivision,26.783896446500023,31.422544324767394,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,56.18455,9.964832007489929e-08,t of CH4 per MJ,563828371.1935099,MJ,54079151.40311999,m^2,10.425984072689811,2024,egy_ch4_source.csv,,,,,,,,,,,
1296086,Unorganized in Suhaj Subdivision,26.736674862000143,32.190485488200466,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,56.12251,8.266868464246017e-08,t of CH4 per MJ,678884758.39102,MJ,65114693.531879984,m^2,10.425984083894058,2024,egy_ch4_source.csv,,,,,,,,,,,
1293832,Ismailia Subdivision,30.41190338200007,32.1760362763704,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,55.85842,5.32065548466494e-08,t of CH4 per MJ,1049840948.37551,MJ,100694662.57103996,m^2,10.425984074725395,2024,egy_ch4_source.csv,,,,,,,,,,,
1295958,Nasir Bush Subdivision,29.190093040000136,31.090188588290545,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,55.83179,8.48262046924649e-08,t of CH4 per MJ,658190357.59547,MJ,63129806.63255999,m^2,10.425984058946888,2024,egy_ch4_source.csv,,,,,,,,,,,
1295837,Kafr Saqr Subdivision,30.8331594470001,31.676361561245354,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,55.64721,6.761092469086527e-08,t of CH4 per MJ,823050568.4463499,MJ,78942243.24348001,m^2,10.42598404390196,2024,egy_ch4_source.csv,,,,,,,,,,,
1296013,Kafr Sa'd Subdivision,31.35986995800007,31.602206571598984,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,55.55311,7.288585898059324e-08,t of CH4 per MJ,762193253.6295099,MJ,73105161.89328001,m^2,10.425984074040777,2024,egy_ch4_source.csv,,,,,,,,,,,
1295900,Abu Tij Subdivision,27.043292938000057,31.285803385328347,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,55.064440000000005,1.2044097179147218e-07,t of CH4 per MJ,457190266.5758701,MJ,43851042.3036,m^2,10.425984025887946,2024,egy_ch4_source.csv,,,,,,,,,,,
1295895,Unorganized in Aswan Subdivision,23.564518191000047,32.64802103704989,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,54.87563,3.9405229583827376e-08,t of CH4 per MJ,1392597647.05246,MJ,133571103.71688002,m^2,10.425890093745409,2024,egy_ch4_source.csv,,,,,,,,,,,
1293755,Dikirnis Subdivision,31.0925903320001,31.780801041490456,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,54.26435,7.779844007555838e-08,t of CH4 per MJ,697499203.67681,MJ,66900083.59067998,m^2,10.4259840382917,2024,egy_ch4_source.csv,,,,,,,,,,,
1293935,Tibah Police Dept. Subdivision,25.74064353900016,32.70090257897172,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,54.08248,4.550996176983584e-07,t of CH4 per MJ,118836575.32722002,MJ,11398116.13692,m^2,10.425983899417616,2024,egy_ch4_source.csv,,,,,,,,,,,
1295821,Awlad Saqr Subdivision,30.966275216000188,31.774763741832302,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,52.98764,6.066298300156797e-08,t of CH4 per MJ,873475674.5910501,MJ,83778727.38672,m^2,10.425984039589354,2024,egy_ch4_source.csv,,,,,,,,,,,
1295897,Abnub Subdivision,27.29585156200008,31.10473852155732,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,52.477340000000005,9.540087981290085e-08,t of CH4 per MJ,550071866.24398,MJ,52759707.03275999,m^2,10.425984092414026,2024,egy_ch4_source.csv,,,,,,,,,,,
1295849,Unorganized in Ash Sharqiyah Subdivision,30.324924469000052,31.719508916830783,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,51.84231,2.140507603890232e-08,t of CH4 per MJ,2421963365.40828,MJ,232300697.71415997,m^2,10.425984033799349,2024,egy_ch4_source.csv,,,,,,,,,,,
1293748,Al-Mansurah 1 Subdivision,31.02951908100013,31.37252579825051,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,51.82985,7.329375244851936e-08,t of CH4 per MJ,707152359.76497,MJ,67825959.06348,m^2,10.425983937847874,2024,egy_ch4_source.csv,,,,,,,,,,,
1293869,Al-Minya City Subdivision,28.095967293000147,30.745728966677305,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,51.47843,9.245101825828055e-08,t of CH4 per MJ,556818420.93058,MJ,53406797.38559999,m^2,10.425984110418018,2024,egy_ch4_source.csv,,,,,,,,,,,
1293893,Ancient Cairo Subdivision,30.008258819000105,31.239958222094927,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,51.372310000000006,7.79029935404888e-08,t of CH4 per MJ,659439485.76636,MJ,63249615.41459999,m^2,10.425984117749133,2024,egy_ch4_source.csv,,,,,,,,,,,
1296054,Qina Subdivision,26.089664404000043,32.76558121657129,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,51.305690000000006,4.2956169512334564e-08,t of CH4 per MJ,1194373022.13988,MJ,114557342.12340005,m^2,10.425984053063251,2024,egy_ch4_source.csv,,,,,,,,,,,
1293802,Basyun Subdivision,30.944911002500103,30.838977190211708,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,50.509890000000006,7.297982541830183e-08,t of CH4 per MJ,692107575.07969,MJ,66382949.68308001,m^2,10.425984057410718,2024,egy_ch4_source.csv,,,,,,,,,,,
1296050,Isna Subdivision,25.367318722000107,32.5253546736483,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,50.49488,6.20625110418939e-08,t of CH4 per MJ,813613228.8607299,MJ,78037068.02195999,m^2,10.425984080178097,2024,egy_ch4_source.csv,,,,,,,,,,,
1293846,Atfih Subdivision,29.33806204600014,31.248666860919304,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,50.11070000000001,5.992095798649348e-08,t of CH4 per MJ,836280020.9451799,MJ,80211135.32171999,m^2,10.425984092993229,2024,egy_ch4_source.csv,,,,,,,,,,,
1293889,Al-Matariyah Subdivision,30.12223625250001,31.302494832338457,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,50.042860000000005,8.429505044995995e-08,t of CH4 per MJ,593663088.5547299,MJ,56940724.672440015,m^2,10.425984073259782,2024,egy_ch4_source.csv,,,,,,,,,,,
1293875,Matay Subdivision,28.433135954000107,30.707745305379852,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,49.82791,1.0034132368382136e-07,t of CH4 per MJ,496584140.71763,MJ,47629474.31615999,m^2,10.425984074931227,2024,egy_ch4_source.csv,,,,,,,,,,,
1296035,Mutubis Subdivision,31.361044915000125,30.549224306414743,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,49.71379,9.10153679989226e-08,t of CH4 per MJ,546213140.6268499,MJ,52389600.68939999,m^2,10.42598403956466,2024,egy_ch4_source.csv,,,,,,,,,,,
1293819,Bab Sharqi Subdivision,31.205626488000064,29.920887292534672,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,49.70844,9.862009371858573e-08,t of CH4 per MJ,504039675.13805,MJ,48344565.8166,m^2,10.425984112675156,2024,egy_ch4_source.csv,,,,,,,,,,,
1296031,Biyala Subdivision,31.320732116500125,31.247750386992163,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,49.697590000000005,6.750929512191971e-08,t of CH4 per MJ,736159219.4119,MJ,70608128.24759999,m^2,10.425984057110629,2024,egy_ch4_source.csv,,,,,,,,,,,
1295834,Hihya Subdivision,30.64872360250007,31.617860848111118,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,49.56476000000001,7.186545811558276e-08,t of CH4 per MJ,689688221.56931,MJ,66150899.61443999,m^2,10.425984009123876,2024,egy_ch4_source.csv,,,,,,,,,,,
1293758,Minyat an-Nasr Subdivision,31.15171718550014,31.708717537128848,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,49.48863,8.111791314125808e-08,t of CH4 per MJ,610082632.59708,MJ,58515592.3686,m^2,10.425984048047608,2024,egy_ch4_source.csv,,,,,,,,,,,
1293867,Al-'Idwah Subdivision,28.696464460000186,30.738781586082183,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,49.17842,9.66923679073778e-08,t of CH4 per MJ,508607050.0115201,MJ,48782642.421840005,m^2,10.425984013195164,2024,egy_ch4_source.csv,,,,,,,,,,,
1293786,Shubra Khit Subdivision,31.004402161500167,30.673196315601594,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,49.16303,7.941263894432481e-08,t of CH4 per MJ,619083191.96479,MJ,59378873.75927999,m^2,10.425984070943024,2024,egy_ch4_source.csv,,,,,,,,,,,
1293858,Birkat as-Sab' Subdivision,30.6566820140001,31.100426063052467,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,48.94903,6.357629252008228e-08,t of CH4 per MJ,769925833.35271,MJ,73846826.08343999,m^2,10.425984083361495,2024,egy_ch4_source.csv,,,,,,,,,,,
1296042,Marsa Matruh Subdivision,30.016457586500138,26.99640383744087,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,47.32489,3.414955457090086e-08,t of CH4 per MJ,1385812804.7247198,MJ,132919137.15240005,m^2,10.425984056274752,2024,egy_ch4_source.csv,,,,,,,,,,,
1296051,Naj' Hammadi Subdivision,26.06860065450013,32.286155854555204,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,47.10025,4.6135532485384164e-08,t of CH4 per MJ,1020910510.02655,MJ,97919822.02572,m^2,10.425984125649183,2024,egy_ch4_source.csv,,,,,,,,,,,
1293942,Al-Arb'in Subdivision,29.974823952500138,32.535125790594975,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,46.93115,3.827009562657372e-08,t of CH4 per MJ,1226313894.22012,MJ,117620925.12144004,m^2,10.425984092150168,2024,egy_ch4_source.csv,,,,,,,,,,,
1293785,Rosetta Subdivision,31.356676779000114,30.40611298014046,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,46.38058000000001,8.37594261278229e-08,t of CH4 per MJ,553735646.7703099,MJ,53111115.70980001,m^2,10.425984078284673,2024,egy_ch4_source.csv,,,,,,,,,,,
1295919,Asyut 2 Subdivision,27.1933898930001,31.180932342256476,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,45.84112,1.0262966472622197e-07,t of CH4 per MJ,446665397.5952,MJ,42841557.59484001,m^2,10.425984083477813,2024,egy_ch4_source.csv,,,,,,,,,,,
1293775,Al-Mahmudiyah Subdivision,31.19335937450012,30.490099981724597,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,45.6777,9.423647369684313e-08,t of CH4 per MJ,484713595.57600015,MJ,46490920.42932001,m^2,10.425984065273749,2024,egy_ch4_source.csv,,,,,,,,,,,
1293822,Muharam Bik Subdivision,31.184834480000088,29.935142758056642,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,44.75304,9.809265728472793e-08,t of CH4 per MJ,456232313.80202,MJ,43759161.08040001,m^2,10.42598401198256,2024,egy_ch4_source.csv,,,,,,,,,,,
1295961,Sumusta al-Waqf Subdivision,28.944958770500026,30.8633252108024,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,44.690430000000006,1.2008457748649788e-07,t of CH4 per MJ,372157948.4678199,MJ,35695234.7988,m^2,10.425984044243664,2024,egy_ch4_source.csv,,,,,,,,,,,
1293828,Al-Qantarah Subdivision,30.76511001550014,32.24856129900236,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,44.33576,3.8981542187543554e-08,t of CH4 per MJ,1137352642.09653,MJ,109088277.58320002,m^2,10.425984049744372,2024,egy_ch4_source.csv,,,,,,,,,,,
1293761,Nabaruh Subdivision,31.12899875700012,31.29385434546731,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,43.12951,7.43168911499069e-08,t of CH4 per MJ,580345993.12022,MJ,55663426.356960006,m^2,10.425984009654034,2024,egy_ch4_source.csv,,,,,,,,,,,
1295886,Kawm Umbu Subdivision,24.525962829000118,32.934724996916735,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,42.99503000000001,5.180651480782306e-08,t of CH4 per MJ,829915506.94909,MJ,79600687.87956001,m^2,10.425984109644824,2024,egy_ch4_source.csv,,,,,,,,,,,
1296077,Juhaynah al-Gharbiyah Subdivision,26.68806204550006,31.471029733376227,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,42.67924,1.0942545090902989e-07,t of CH4 per MJ,390030286.78841,MJ,37409445.62484,m^2,10.425984140471424,2024,egy_ch4_source.csv,,,,,,,,,,,
1296045,Abu Tisht Subdivision,26.132695269000095,32.09052808516667,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,42.63599,5.10052605359884e-08,t of CH4 per MJ,835913581.3043599,MJ,80175988.68696,m^2,10.425984075707628,2024,egy_ch4_source.csv,,,,,,,,,,,
1293807,Tanta 1 Subdivision,30.79293155700006,31.01110493394112,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,41.83814,6.844468368766177e-08,t of CH4 per MJ,611269389.32062,MJ,58629418.64987999,m^2,10.425984145791478,2024,egy_ch4_source.csv,,,,,,,,,,,
1296056,Qus Subdivision,25.83722209950002,32.78723307852685,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,40.9901,5.595046231047755e-08,t of CH4 per MJ,732614143.0706999,MJ,70268105.60688,m^2,10.425983975850478,2024,egy_ch4_source.csv,,,,,,,,,,,
1293894,As-Sajil Subdivision,30.092228890000147,31.246080460332585,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,40.66253,9.006720669137672e-08,t of CH4 per MJ,451468758.64968,MJ,43302267.82764,m^2,10.425984164309885,2024,egy_ch4_source.csv,,,,,,,,,,,
1293780,Hawsh 'Isa Subdivision,30.894355774500035,30.344056102374452,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,40.64371,7.849791837163131e-08,t of CH4 per MJ,517767997.45926,MJ,49661306.99292001,m^2,10.425984107367048,2024,egy_ch4_source.csv,,,,,,,,,,,
1296010,Faraskur Subdivision,31.3149528510001,31.745734620751755,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,40.59147,8.898528883189829e-08,t of CH4 per MJ,456159332.99582994,MJ,43752161.0328,m^2,10.425984048053254,2024,egy_ch4_source.csv,,,,,,,,,,,
